GeneName	tSNE_1	tSNE_2	x	CCL5_Opacity	CCL5_Expr	CCL5_Color
TTR157-0508	39.7233963160564	-12.1933748906034	4	0.1	0.0	#ffffff
NTH139-0322	-34.5648104629471	-24.5045353260163	2	0.4693850259654614	4207.43618682787	#ff9797
TTC153-0322	-17.4961226648071	3.23084017743193	5	0.3007656784680789	2286.79757240248	#ffc7c7
NTC160-1116	-26.6138476209109	-8.04476192656752	0	0.2568922949847943	1787.063018129	#ffd3d3
TTC95-0322	-6.51707772409623	-32.8143808205649	11	0.15708003888905636	650.16339127351	#ffefef
TTH96-0322	0.903815419250464	4.10620182088769	6	0.1125841999219849	143.338831875081	#fffcfc
TTR53-0322	-3.51170871803664	24.8879295574718	1	0.10027922777363268	3.18051073152971	#ffffff
PTC125-0205	-16.3525856845771	-23.5239692804542	2	0.6488974271137855	6252.15083274977	#ff6464
TTC2-62-0508	-1.94381158254746	-45.1910705621769	7	1.0	11049.6182350135	#ff0000
TTH171-0407	-29.4334657899799	-20.604827071525	2	0.481822214734982	4349.10050566299	#ff9393
PTH66-0407	-2.37910875393375	40.5855569393882	1	0.10040023963413038	4.55888192988174	#ffffff
NTC2-5-0508	-1.45603051015671	-24.3490954676153	7	0.8811934443039855	8898.09097671604	#ff2222
PTR104-0407	-2.04601520987454	39.6852458727933	1	0.10077937075585681	8.87732986083175	#ffffff
TTC23-0508	-0.61710728677828	-41.9052033998411	7	0.6660410699988472	6447.42345718855	#ff5f5f
PTH143-0322	-15.4728523655165	32.1620898017124	1	0.1	0.0	#ffffff
PTC2-91-0508	-23.1289322236754	-30.0617394492815	2	0.6344758198088513	6087.88323070389	#ff6868
TTH24-0407	-27.4710613581415	13.983822033688	0	0.27032830644413586	1940.10430796719	#ffcfcf
PTR95-0322	1.60623684576771	17.2575073011427	1	0.1	0.0	#ffffff
TTS21-1202	50.6488869476622	11.5672262563214	10	0.8241531345835235	8248.38011581021	#ff3232
PTC32-0508	-8.40915060335001	-4.89310815188721	5	0.4382463261879731	3852.7545320636	#ffa0a0
TTC45-1202	51.9128852824164	8.24815996337578	10	0.28299616708667075	2084.39606732529	#ffcccc
TTH71-0407	-25.5730146194716	-9.23850712173547	0	0.6034767320736332	5734.7918102953	#ff7171
NTC149-0322	-27.7699849969998	-10.6200054200568	0	0.40759343827779615	3503.60645956941	#ffa8a8
TTR59-0322	25.5328790997099	-18.8708812612567	8	0.1	0.0	#ffffff
TTR105-1116	25.80777629135	-23.5549345926039	8	0.10019575814742405	2.22975988586857	#ffffff
TTC41-0205	2.75391026237993	-30.1369911212905	7	0.24776549342410967	1683.10527090832	#ffd6d6
TTC94-0205	-4.63203442822441	-26.6226404212142	7	0.8105077286745532	8092.95374340841	#ff3636
PTC57-0407	-23.1028582525366	-28.4844945904636	2	0.46578405880100204	4166.41979880368	#ff9898
TTC133-0322	-17.8767280742133	-4.21234453533407	0	0.5817708429853063	5487.553463319	#ff7777
TTH149-0407	-17.6696307292201	20.2149143637091	0	0.16669415150366892	759.671797071046	#ffeded
TTC128-1116	-25.7007959190733	-13.7401632097544	0	0.6203743613003412	5927.26224543064	#ff6c6c
JTH-77-0508	-1.75165412046793	-0.382680249246208	6	0.34399361780716153	2779.18027194987	#ffbaba
TTC106-0407	-16.2378986445578	-5.15815380431422	0	0.6857115957359489	6671.47824009128	#ff5a5a
TTC90-0407	-28.7037876195424	-10.2723041633497	0	0.4587083891526731	4085.8252255759	#ff9a9a
PTS3-63-0508	17.9571614237484	11.468047233199	3	0.21593020765348725	1320.48923627283	#ffdfdf
NTC118-1116	-36.4557806815391	-17.8783850339054	2	0.9141271191019499	9273.21808087519	#ff1919
TTH93-1116	12.2712863584006	-17.6839462108341	8	0.10086219639898958	9.82074549389187	#ffffff
NTH2-31-0508	11.525079340226	-1.42642617850546	6	0.1	0.0	#ffffff
TTH1-1-0508	20.7846856556952	-2.69642007572213	4	0.36167858534200326	2980.61879040223	#ffb5b5
PTH80-0407	-16.8479032146797	29.8350005916665	0	0.10021812438869859	2.48451989584972	#ffffff
PTC2-8-0508	-22.9018926906554	-27.3333640889369	2	0.7088389055268284	6934.90711045167	#ff5353
TTC48-0407	-36.0807189481708	-18.4538571257355	2	0.8667726018282059	8733.83208636564	#ff2626
PTR48-0322	7.1395234434977	29.6881342175921	1	0.1	0.0	#ffffff
TTR50-1116	37.7724803241718	-14.0673870420723	8	0.1	0.0	#ffffff
TTR130-0322	25.6513659874126	-18.8030146369626	8	0.13513659472729833	400.219201498881	#fff6f6
PTC30-0205	-10.0582773619717	-11.4406030597571	2	0.5362045415795438	4968.53592888208	#ff8484
JTS-58-0508	22.9912464226131	5.41173500321883	4	0.1	0.0	#ffffff
NTH2-37-0508	3.00778584136971	-4.27990883423972	6	0.270943565646964	1947.11234471013	#ffcfcf
JTC-34-0508	-24.9386417776438	-29.8541308091221	2	1.0	10514.1300481911	#ff0000
PTC1-4-0508	-10.827543991176	-11.1849285455609	2	0.32423784649892956	2554.15450951216	#ffc0c0
NTR6-1116	-32.8199036783753	23.3735577721005	5	0.1	0.0	#ffffff
NTR48-1116	19.110920563108	-20.8877506161134	8	0.10013942916740076	1.58815134124062	#ffffff
NTH181-0407	-20.0882520443566	-21.5048601942037	2	0.4189011973414912	3632.40614372599	#ffa5a5
JTH-17-0508	0.440260306729024	-2.14015901721307	6	0.3202474636275188	2508.70252821273	#ffc1c1
JTH-9-0508	-0.396936579707005	4.23975338489969	6	0.3861060879487622	3258.85735232791	#ffaeae
TTR26-0322	29.1989533782554	-24.4126804114514	8	0.1	0.0	#ffffff
PTS43-1202	43.920574762475	11.1464048174413	10	0.1	0.0	#ffffff
PTS98-0205	21.6534741610282	19.7641971885896	3	0.1	0.0	#ffffff
TTH1-26-0508	26.386917218616	-5.80779042389874	4	0.1	0.0	#ffffff
NTH6-1116	-20.6758489630087	13.4913796306063	0	0.1305512794935125	347.990713914093	#fff7f7
TTH123-0322	-1.58562956310245	3.61469647387455	6	0.40364957921369027	3458.68440216143	#ffa9a9
TTC24-1116	10.6348065949711	-39.6525270064262	11	0.9270135480509878	9419.99941652207	#ff1515
PTH93-0407	-18.7621601328757	31.218896815222	0	0.1983660867588815	1120.42720709709	#ffe4e4
PTH3-71-0508	18.079690375169	19.6689760093961	3	0.1	0.0	#ffffff
NTH161-0407	-22.3419405208841	10.8463004423512	0	0.23702656169095912	1560.78474677815	#ffd9d9
NTH179-0322	-5.33325421152016	20.426071017617	1	0.1	0.0	#ffffff
NTR81-0407	-31.3220633101708	21.2133760649611	5	0.42712934576770345	3726.12788934508	#ffa3a3
PTC153-0322	-37.5258193857797	-6.7191124396581	2	0.8354486792249238	8377.04067304298	#ff2f2f
TTC16-0508	-5.24182813029897	-40.5245526402279	7	1.0	15807.5598361318	#ff0000
TTR143-0322	17.9907885483841	-12.0214317773916	8	0.1	0.0	#ffffff
NTR21-0407	-2.35034805403432	25.8937056037149	1	0.1005433355791637	6.18879926545314	#ffffff
TTC4-0322	-27.0583635806584	-9.41711807613913	0	0.6512287733036358	6278.70575412906	#ff6363
JTS-65-0508	20.3737665544616	2.81840767528103	4	0.1	0.0	#ffffff
TTR151-0407	-18.3018207427087	4.11798633926304	0	0.14132687066984823	470.728803069925	#fff4f4
TTH157-0508	19.9587354373286	2.39242914538768	4	0.13948400279146908	449.737835775652	#fff4f4
TTR86-0322	29.4893940649156	-23.2817522347303	8	0.1	0.0	#ffffff
PTH111-0407	1.6175581284687	44.0627493544295	1	0.14379329459890527	498.822311365367	#fff3f3
TTC2-2-0508	20.5597664091275	-39.3588334714632	9	0.43568316559914	3823.55915635523	#ffa0a0
TTS34-1202	48.0772522662898	9.39106496639752	10	0.1	0.0	#ffffff
NTC2-52-0508	-0.297420143272962	-25.1989816563216	7	1.0	11811.4830530203	#ff0000
PTH33-0407	22.0465550193156	33.7512320689497	3	0.10119468550242239	13.6079230651882	#ffffff
PTH103-0322	-3.89979668093619	33.8798813776917	1	0.1	0.0	#ffffff
TTH124-0508	-2.86791518575153	-17.4762675997986	7	1.0	11760.3094980812	#ff0000
TTR117-0508	41.0990392640298	-5.15753591211763	4	0.1	0.0	#ffffff
TTH40-1116	31.7286837406321	-38.2991905680147	9	0.25226049375887494	1734.30503738197	#ffd4d4
NTH101-0407	-17.8348332866741	22.7913083261025	0	0.101043447273819	11.8852620174253	#ffffff
TTC87-0205	-1.26011843793163	-23.8870049303816	7	0.41580913608314163	3597.18638787296	#ffa6a6
PTC10-0205	-20.0902435316306	-26.7373336277868	2	0.4725383782439231	4243.35407075275	#ff9696
NTC7-0407	-27.0070304506111	-14.9084069722134	0	0.712106246092601	6972.12336440022	#ff5252
PTC25-0508	-7.76274071588036	-4.58781186794178	5	0.4562169804221399	4057.44713087207	#ff9b9b
PTH25-0322	-15.5584630142028	-5.4365706467253	0	0.6081520244448914	5788.0451717585	#ff7070
PTH60-0407	-20.7660858038642	30.4117565012645	0	0.36424046191496184	3009.79954068056	#ffb5b5
PTS3-70-0508	11.366043612514	28.3255129775464	4	0.1	0.0	#ffffff
TTC132-0205	-2.99114765719399	-12.9931889338918	7	0.9309453615860237	9464.78427076442	#ff1414
TTS29-0205	37.3749260313349	-9.58932652194041	4	0.1	0.0	#ffffff
PTS136-0205	29.0333922912413	3.59334426134197	4	0.1	0.0	#ffffff
TTR110-0322	25.8756946353455	-26.6628443176041	8	0.1	0.0	#ffffff
TTR90-1116	29.248055528375	-20.4004135543996	8	0.1	0.0	#ffffff
TTR158-1116	13.112256043643	-32.0053674215827	0	0.11581362085009034	180.123166702667	#fffbfb
NTH146-0322	-23.6581987533511	22.8242080368639	0	0.17711573535618047	878.377607926568	#ffeaea
JTS-32-0508	33.7906312799274	1.69788531720836	4	0.1	0.0	#ffffff
NTC36-0508	0.117532604403051	-23.2232040701206	7	0.9891128434562685	10127.3340519253	#ff0404
PTH1-7-0508	27.944758424992	27.187846016892	3	0.1011268176673769	12.8348825653853	#ffffff
NTC1-7-0508	-10.6085439863207	2.69542466872443	7	0.688336486670601	6701.37674795869	#ff5959
PTC146-0322	-25.9617057833346	-0.741999596128052	0	0.41262502718124106	3560.91817428839	#ffa7a7
TTC32-1202	52.2917658506882	8.89635217504189	10	0.427856865827022	3734.41462001647	#ffa3a3
PTC8-0407	-7.5054544398631	42.7414996881582	1	0.10082502009890199	9.39729327118175	#ffffff
PTH189-0322	5.98124437778886	43.3396948972282	1	0.1	0.0	#ffffff
TTS4-0205	40.6098990978786	-13.7670220891213	4	0.1	0.0	#ffffff
TTC125-0205	2.90812198838745	-30.4712669300948	7	0.3579911672201257	2938.61769303397	#ffb6b6
PTC99-1116	-39.6410843343092	-24.6692711177083	2	0.4643387656362866	4149.9573589798	#ff9898
PTH136-0322	26.109689080019	31.8560800878314	3	0.1	0.0	#ffffff
TTS89-0205	43.1401556825684	-16.7069914849345	4	0.10469035233711561	53.424900212382	#fffefe
TTR176-0322	37.0398654749098	-14.3803855124118	4	0.12017247631723416	229.772191260929	#fffafa
TTH1-86-0508	-10.6094144049002	-17.2858547235026	2	0.6138476643286596	5852.92068015647	#ff6e6e
PTC4-1116	-19.6388069324948	31.2612735378875	0	0.542665305572605	5042.12649240834	#ff8282
NTC176-0322	-5.91257077457817	-0.224357608512755	5	0.5166024885783655	4745.26107653063	#ff8989
TTC148-1116	-39.639633436058	19.9997757374419	5	0.4287483051080997	3744.56845307931	#ffa2a2
PTC03-0205	37.143066835619	16.7016970919881	3	0.2001950847056499	1141.26019058567	#ffe3e3
JTC-67-0508	-20.5059750633094	-28.4425902717666	2	1.0	10680.0297400776	#ff0000
TTC42-0322	-7.96962056293681	-26.9532881386231	7	0.6765355924270942	6566.96006621236	#ff5c5c
PTC21-1202	42.1714664595773	13.7393370964439	10	0.5743203188492897	5402.68915465143	#ff7979
NTC48-0407	-34.131758570916	-17.2490013396927	0	0.6179822037094855	5900.01465902387	#ff6d6d
PTC128-1116	-40.0370174914517	-24.0969627750779	2	0.5181471555445087	4762.85542181564	#ff8989
TTC76-0508	-5.80336585966695	-33.6387806235635	7	0.6191546578456513	5913.36935835692	#ff6c6c
PTR83-0407	-9.03890257884802	26.4805313741062	0	0.10138825198706022	15.8127190768664	#ffffff
TTC173-0322	-35.8748306790423	13.3753094388446	5	0.2161987410782159	1323.54793429564	#ffdfdf
NTC103-0322	-34.9950738606655	9.27385915355419	5	0.31282234676221493	2424.12761803912	#ffc3c3
TTH2-0407	19.7421767905584	-35.2114725184602	6	0.11318720935178386	150.207339035877	#fffcfc
PTC2-51-0508	14.3816155070093	23.5591725990057	3	0.10031928854185082	3.63681814527116	#ffffff
NTH80-1116	-36.5653473299593	16.4662566315136	0	0.5652628058172081	5299.52063017148	#ff7c7c
TTH49-0322	-8.19369137628736	-23.2540623230961	7	0.2838166178100852	2093.74131366867	#ffcbcb
NTC2-45-0508	0.159215934103067	-23.8957243086605	7	1.0	12609.2574303839	#ff0000
NTH154-0407	-34.9802181937052	-23.7238070408292	2	0.2953576653731771	2225.1982427197	#ffc8c8
PTC113-0322	-35.5353684612659	-23.3607825533288	2	0.44754606538671127	3958.68210487347	#ff9d9d
PTH40-0407	22.0949811112611	32.9164571292854	3	0.1015380081611365	17.5184989588813	#ffffff
PTC63-0205	20.8419205971704	13.2543865623068	3	0.21521613987255023	1312.35573217772	#ffdfdf
NTC116-0322	-33.8507015799505	-6.38641137259693	0	0.4400555399950976	3873.36216666359	#ff9f9f
PTC108-1116	-40.800784671941	-12.1298748742015	2	0.7974563498568276	7944.29356590887	#ff3a3a
TTH115-0205	22.0359220002163	12.0521892761606	3	0.1	0.0	#ffffff
TTH80-1116	11.7700361646515	-20.13834425306	0	0.2673896494032302	1906.63188460009	#ffd0d0
TTC56-0508	1.8384635765339	-23.9925612470616	7	0.4971663692036158	4523.87627140733	#ff8f8f
NTC2-12-0508	1.2411642322569	-25.3106756557056	7	1.0	14144.3002788197	#ff0000
NTH2-44-0508	18.4802784081665	-3.44722471227367	4	0.1564122316888097	642.556812818419	#fff0f0
NTH121-0407	-26.2362555047111	8.2963085505292	0	0.5334422143253562	4937.07196896992	#ff8585
NTC111-0407	-17.1682038187842	-2.74982364052024	0	0.7577811813192802	7492.37827944845	#ff4545
PTS3-50-0508	14.8669065898092	25.884850735666	3	0.1	0.0	#ffffff
NTC28-0407	-31.8926195666241	-19.2287780604322	0	1.0	12005.2996820349	#ff0000
NTH126-0322	-40.9486331809078	-12.106714103267	2	0.6272005950828202	6005.01564910769	#ff6a6a
TTH36-0322	-20.5928616818838	-10.6858519820928	0	0.39639112009129496	3376.00778717858	#ffacac
PTC2-64-0508	-5.63546174462167	-10.209098941905	5	0.22915228232287588	1471.09370456042	#ffdbdb
JTS-12-0508	34.0733815852162	-0.619524951340992	4	0.1	0.0	#ffffff
TTS1-18-0508	24.8112626871967	-40.0351084893909	9	0.1	0.0	#ffffff
JTC-47-0508	-27.2583517451206	-31.4233548735945	2	0.5487839887975636	5111.82062564815	#ff8080
NTR61-0407	-14.3014340435078	23.8847974170686	0	0.15834105178443977	664.526808616228	#ffefef
PTC2-31-0508	-14.0929546831341	-16.0352367959059	2	0.29445984921847973	2214.97177463665	#ffc8c8
TTH1-66-0508	21.9244790028589	-3.02420397295845	4	0.1	0.0	#ffffff
PTR88-0322	0.81957443607674	17.4400404772542	1	0.1	0.0	#ffffff
TTR123-0322	21.5071634745129	-20.5779374266599	8	0.1	0.0	#ffffff
TTS16-0205	34.5632878009432	-0.962315998409789	4	0.1	0.0	#ffffff
JTS-45-0508	0.291683673678785	-0.257403826188772	6	0.1	0.0	#ffffff
TTR66-0322	18.468633451818	-13.3059553783935	8	0.1	0.0	#ffffff
PTH108-0205	28.1357231119324	31.396347520109	3	0.1	0.0	#ffffff
PTH7-1116	25.9643827267081	31.5501527155942	3	0.10044343902762518	5.0509394813865	#ffffff
TTH163-0322	-22.5551051377037	4.42645801518173	0	0.6106018823013412	5815.94998617503	#ff6f6f
NTC23-0508	3.92263221839206	-10.8029920202735	5	0.47600548988906677	4282.84579341103	#ff9595
TTC77-1116	-22.8850303028795	-11.9565280525652	0	0.6689374357482619	6480.41416663197	#ff5e5e
TTC120-0322	-9.06744349005923	-0.560323630806549	5	0.5280702649641491	4875.88341895473	#ff8686
TTS49-0205	39.902162775845	-8.1657190122666	4	0.10060241043519458	6.86168438402638	#ffffff
NTC56-0508	-6.35621085556056	-18.8253416425151	7	0.6185972929434366	5907.02075975654	#ff6d6d
TTH109-0407	-36.6981031443179	2.12090999364889	0	0.6940714005481705	6766.69960211002	#ff5757
TTH31-0407	-25.7636070172231	6.11659681350036	0	0.6255376221341744	5986.07375360567	#ff6b6b
TTS130-0205	34.1746434710263	-4.0122151157237	4	0.14482270440244988	510.547681247886	#fff3f3
JTS-4-0508	34.5624598853719	-2.10987751998339	4	0.1	0.0	#ffffff
PTR111-0407	-7.38905709380674	41.7642941240964	1	0.1006931004405719	7.89467809948858	#ffffff
TTH69-0322	-18.0775184893422	20.4892989192812	0	0.3952561492688984	3363.08003707105	#ffacac
PTC43-0205	5.96144695472465	39.7999928188688	1	0.1	0.0	#ffffff
PTR50-0407	1.4108872206493	33.8792641412692	1	0.2838963994772995	2094.65005725622	#ffcbcb
TTC36-0508	-3.6650363765819	-39.9900779660895	7	1.0	13284.8598713345	#ff0000
NTC97-1116	-39.8504760100067	17.1568009482209	5	0.5146117688028382	4722.58601979411	#ff8a8a
PTC186-0322	-31.2044167601981	-19.5164134660406	0	1.0	12895.5706851552	#ff0000
NTC136-0322	-26.7664416964172	-8.94744678919631	0	0.7755437275720585	7694.70044905673	#ff4040
TTH16-0322	-36.6844715466336	2.38917538504884	0	0.4360830025371265	3828.1134514226	#ffa0a0
PTC138-0205	32.5017690778687	16.2914623869617	3	0.1	0.0	#ffffff
NTH2-24-0508	-8.73733044486663	-19.6829790598149	2	0.5228224864844813	4816.10922259119	#ff8888
PTH73-0407	-8.83184300470212	43.0874148931848	1	0.10061249269507941	6.97652516560266	#ffffff
JTC-27-0508	-29.8202026791966	-31.7098563360549	2	0.6817684213054087	6626.56398092047	#ff5b5b
NTH106-0322	7.13443110401384	12.6750489471701	0	0.1	0.0	#ffffff
PTH20-0407	-0.283866097493381	42.8163917936313	1	0.10049496065400368	5.6377904363286	#ffffff
NTH194-0407	-10.3986224021771	26.1170546172286	0	0.2097181682161966	1249.73174020448	#ffe0e0
NTH2-8-0508	5.29012186390315	0.2862804257738	6	0.20020553080061262	1141.37917558741	#ffe3e3
PTC2-84-0508	-22.8271412352095	-28.8449725866166	2	0.26000987985136986	1822.57349760459	#ffd2d2
PTR35-0322	-0.450851670721103	24.2399963043384	1	0.1	0.0	#ffffff
PTH156-0322	-5.38020401545408	31.7374174872913	1	0.10029467287476553	3.35643631824149	#ffffff
TTS69-0205	40.4922425908861	-15.8229470047594	4	0.1	0.0	#ffffff
TTC82-0322	-22.9641921530531	-7.00045797900408	0	0.43019130750201506	3761.00480015096	#ffa2a2
TTH110-0322	9.34840627698253	8.82123069357327	6	0.14934590893062893	562.068704230728	#fff2f2
TTH1-46-0508	-1.27953795819634	-2.09482500321488	6	0.33621533614662125	2690.58268019758	#ffbdbd
TTH11-0407	0.362217786622073	42.0038826057976	1	0.10066787236551794	7.60732071235952	#ffffff
TTR4-1116	21.895041952652	-25.7630322851253	8	0.10235336438916616	26.8057170587516	#ffffff
TTR46-0322	13.2908068001156	-19.3544719066178	8	0.1350957488100325	399.753950938333	#fff6f6
TTC34-0205	3.64869904464862	-15.4455613015461	5	0.46734525349219314	4184.20240117429	#ff9797
TTS1-38-0508	30.4414274744428	2.05056221614237	4	0.1	0.0	#ffffff
TTR118-1116	21.9750416021115	-28.1134831014811	8	0.10033550125928103	3.82148717408302	#ffffff
TTS14-1202	46.9655745468406	9.7539878346825	10	0.10073102324345083	8.32663327342037	#ffffff
TTC115-1116	36.2003383617557	-35.7981872543794	9	0.40023162326694717	3419.75258163697	#ffaaaa
TTH183-0322	-10.6432774416775	25.1666599635022	0	0.1	0.0	#ffffff
TTC57-1116	11.4383624473347	-40.703442142581	11	0.48600030916760406	4396.69059316546	#ff9292
TTH84-0407	-24.7018752778032	8.080754266475	0	0.33042102132912154	2624.58322670782	#ffbebe
PTC6-0205	-12.4488595814621	-16.2790402542265	2	0.6429433631520473	6184.33177564038	#ff6666
PTR22-0322	4.39535006016346	24.1531214557112	1	0.1	0.0	#ffffff
NTH191-0407	-10.4502528528652	5.10295361249488	0	0.2486508938840933	1693.19031949802	#ffd5d5
TTH1-73-0508	16.3336268653675	2.47557764217	6	0.22328019559010961	1404.20839932354	#ffdddd
TTH190-0508	21.1414410967525	-3.7920660226178	4	0.1	0.0	#ffffff
NTC33-0508	-1.23200763266261	-6.21790872094102	6	0.431651352337309	3777.63526712333	#ffa2a2
JTC-68-0508	-15.1746693812364	-30.6337710917586	2	0.5049914377306935	4613.00678339596	#ff8d8d
TTR144-0322	26.413932891739	-18.324570418132	8	0.12176975182901296	247.965767925351	#fff9f9
NTC2-65-0508	5.90175550710236	-10.0321663067704	5	0.6777232257196111	6580.48766191973	#ff5c5c
NTR99-1116	19.1936423578732	-20.9210264317121	8	0.13044285427234958	346.755709333457	#fff7f7
TTC140-1116	5.98386158100888	-33.3854199908861	11	0.8028405855895591	8005.62206237701	#ff3838
PTC118-0322	-27.4102738879686	5.05151472445447	0	0.7103321411765265	6951.91563344629	#ff5353
TTH107-0322	6.71827745203671	9.78356501970666	6	0.1	0.0	#ffffff
PTH50-1116	3.83731084786991	46.8596205112689	1	0.10125651615949864	14.3121978076687	#ffffff
NTH40-1116	-30.6700070815898	21.7667315821831	5	0.20628584021018173	1210.63621644895	#ffe1e1
PTC2-68-0508	-28.7656652717333	-33.0678155038677	2	0.909544602940648	9221.02147579248	#ff1a1a
TTC160-0322	6.97886230480814	-36.1773706497498	11	0.8610514075874633	8668.66550410515	#ff2828
PTC2-11-0508	-6.48254409991409	-8.38554718376808	5	0.1	0.0	#ffffff
JTS-9-0508	37.4468852936518	-8.34706103149511	4	0.10027260640250589	3.10509079155652	#ffffff
PTC1-6-0508	23.6836816439201	13.0142338434485	3	0.1	0.0	#ffffff
TTC63-0508	36.234177435136	-36.9389217491596	9	0.8505735286818331	8549.31847114537	#ff2b2b
TTS60-0205	43.3832958231526	-13.544860482591	4	0.2612245089585286	1836.40858592653	#ffd2d2
NTC170-1116	-26.2354767141617	-6.88232099933635	0	0.6823625738023468	6633.33160424136	#ff5a5a
TTC2-67-0508	-3.19778269343055	-29.4358136428165	7	0.6422505321587392	6176.44016664789	#ff6666
TTR123-0407	-20.7068609688851	28.2255124313278	0	0.23243509967957887	1508.48624505455	#ffdada
TTH70-1116	12.4696247417313	-17.5786860861514	0	0.10008313802733758	0.946973808175732	#ffffff
PTC148-1116	-38.3914589844176	-14.6320302663848	0	1.0	16237.4689000427	#ff0000
NTC54-0407	-16.2151498450751	-26.1735268330381	2	0.6820553050744869	6629.83169635717	#ff5b5b
NTC140-0322	-35.11380044376	18.8115200140165	5	0.1063316641717071	72.1200673721215	#fffefe
TTR22-1116	17.5684111649222	-16.1515956361987	8	0.10071720885568412	8.16928213327449	#ffffff
PTC64-0407	-4.05597211498972	21.068447110468	1	0.10089397206474172	10.1826824338008	#ffffff
TTC85-1116	-19.6093090217553	-12.9678528766569	0	1.0	10577.4514333764	#ff0000
TTS1-12-0508	34.4890940669018	-3.44717889934932	4	0.1	0.0	#ffffff
JTH-83-0508	-23.284143021729	-22.6998802520017	2	0.8505158273998594	8548.66123155866	#ff2b2b
NTR104-1116	-22.7237417748563	9.04933606985754	0	0.284645064051951	2103.17763201362	#ffcbcb
PTH98-0205	32.6691639173687	26.5346759773026	3	0.1	0.0	#ffffff
PTS40-0205	32.6206800092991	28.4245122910146	3	0.1	0.0	#ffffff
TTH90-0322	-20.8574106863009	13.1835610759693	0	0.1	0.0	#ffffff
TTH61-0205	14.1109860726636	-2.6751719292454	6	0.23758051885597425	1567.09452995343	#ffd9d9
TTH15-0322	-9.01894979585153	23.4624738811376	0	0.2557559554812018	1774.11967822116	#ffd3d3
NTR48-0407	-26.0548757636466	-0.60008074034321	2	0.4925545842174217	4471.34628325725	#ff9090
TTH2-1116	-7.74155290641374	-24.3968037285066	7	0.8684622507607342	8753.07783148802	#ff2626
JTC-11-0508	-25.0368386185155	-27.173550382402	2	0.5433651463310033	5050.09794529603	#ff8282
TTR42-0322	26.1771789756347	-22.2343531529893	8	0.1	0.0	#ffffff
PTR58-0407	0.97194154824636	46.4216297641888	1	0.1	0.0	#ffffff
TTR99-0322	19.3504354501364	-24.3841111234078	8	0.1	0.0	#ffffff
TTC131-0205	0.177867904586559	-25.5062775290083	7	0.7919879350913153	7882.00623818392	#ff3b3b
TTC76-0205	2.69314530650406	-29.1936515161374	7	0.6051432957236601	5753.77460525416	#ff7070
TTC84-0407	-15.7789658974241	4.17867554882408	0	0.568015657299707	5330.8766574337	#ff7b7b
PTH41-0205	18.6593395419479	23.4554044423502	3	0.1	0.0	#ffffff
TTR9-1116	22.2304463232637	-25.9011760338484	8	0.1	0.0	#ffffff
PTH104-0205	21.647864460377	26.7187034755741	3	0.1	0.0	#ffffff
PTH20-0322	6.93305204115084	13.1924681725225	0	0.20135920822409628	1154.52000100881	#ffe3e3
TTS3-1202	47.271350558832	12.4018087126716	10	0.568767375397373	5339.43901298167	#ff7b7b
PTR72-0322	3.76434485693974	19.4352309270155	1	0.1	0.0	#ffffff
PTR59-1116	-2.27876730848212	22.2262487216727	1	0.1	0.0	#ffffff
NTH9-1116	-42.8788297049008	-8.30067582619696	2	0.36371902027604164	3003.86012173639	#ffb5b5
NTH116-0407	0.658096019698385	41.1067696467435	1	0.10122199522779948	13.918991242637	#ffffff
TTH140-0508	26.7474601158511	15.3546340993857	3	0.1	0.0	#ffffff
TTH1-23-0508	-13.5055408557608	-13.3059795538264	2	0.32517014361354274	2564.7737288664	#ffc0c0
NTR49-1116	29.6889650358956	-22.8744185936549	8	0.10033506467313029	3.81651429148031	#ffffff
TTC13-0508	-4.06921754123109	-43.1022185325453	7	1.0	18528.8898981982	#ff0000
NTC177-1116	-22.3635502151857	2.09170801384694	0	0.7949065056261025	7915.24986859308	#ff3b3b
TTC110-0322	-19.2159440653357	-10.1266513035229	0	0.5349734636971921	4954.51348274347	#ff8484
NTC2-7-0508	-3.12141368662775	-19.6482774508506	7	1.0	10829.3490399194	#ff0000
NTH137-0322	-13.479879588954	25.2953053045284	0	0.3683228756456466	3056.29978853222	#ffb3b3
PTC168-0322	-31.3668386200234	-19.6789313269394	0	0.30008704560562116	2279.06768553007	#ffc7c7
NTC1-3-0508	0.627221063040193	-7.3517636001319	5	0.43487849647417776	3814.39366843124	#ffa1a1
PTC35-0322	-37.8614297948791	-27.9996386663559	2	0.4587485630614523	4086.28282170374	#ff9a9a
TTS10-0205	45.0248689696877	-13.9833464531013	4	0.1	0.0	#ffffff
NTC120-1116	-37.3828535097491	-19.1381288050335	2	0.7959135922656141	7926.72096913181	#ff3a3a
NTH10-0322	-24.0109004668308	22.0633059077272	0	0.14722065393675396	537.861240097349	#fff2f2
PTC2-61-0508	36.8165324399029	17.4287272843387	3	0.10025308736466404	2.88276151349988	#ffffff
TTS143-0205	39.4002359052885	-11.8386350493309	4	0.1	0.0	#ffffff
NTH90-1116	-16.8815414202138	15.6858324527738	0	0.6097404226433685	5806.13763244203	#ff6f6f
PTC14-0407	-37.0025825553824	14.2780176331815	5	0.3066983141450672	2354.37255318408	#ffc5c5
PTC2-3-0508	-6.93071150722787	-11.8569321594641	5	0.7074134005259576	6918.67006535356	#ff5353
PTS126-0205	35.949230019751	27.0605379826398	3	0.1	0.0	#ffffff
