GeneName	tSNE_1	tSNE_2	x	GZMK_Opacity	GZMK_Expr	GZMK_Color
TTH53-0205	1.79347247835892	-23.3434542203964	7	0.8643619663026783	5540.71706053821	#ff2727
NTH20-0322	-15.7670800213952	4.38890865761187	0	0.1	0.0	#ffffff
TTH174-0322	19.5372473757798	2.78647551137027	4	0.1	0.0	#ffffff
TTH93-0407	-22.6173710126991	20.1529622919361	0	0.4488131425787344	2528.48128926999	#ff9d9d
NTC2-41-0508	-0.90675354901668	-27.6936345832953	7	0.7902125919699807	5003.22210199036	#ff3c3c
NTC17-0322	-22.3291269217411	-26.8302075440797	2	0.1	0.0	#ffffff
PTH119-0205	-18.7710026528877	-20.098488637299	2	0.1	0.0	#ffffff
JTS-56-0508	43.2549661645367	-13.3439382518793	4	0.1	0.0	#ffffff
PTS127-0205	28.700753036271	25.0442811812527	3	0.1	0.0	#ffffff
PTC80-0205	27.5968027010293	29.2103663512187	3	0.1	0.0	#ffffff
TTR50-0322	17.5590524918582	-16.2809412804078	8	0.1	0.0	#ffffff
PTC140-1116	-40.5100582478133	-5.87288864186884	2	0.1	0.0	#ffffff
PTR41-0407	1.39895009981362	13.482568923666	1	0.10065282779598238	4.73222670181992	#ffffff
JTC-76-0508	-24.9714351470549	-29.9734829674252	2	0.1	0.0	#ffffff
PTC2-4-0508	35.0666008944206	17.9438743519994	3	0.1	0.0	#ffffff
NTH188-0322	-37.8801878933715	-6.44825402895933	2	0.6095062409292997	3693.31553115213	#ff6f6f
NTR72-0407	-32.8742371857721	3.9705809624513	0	0.35183559584937474	1825.50917482581	#ffb8b8
TTH1-5-0508	22.8652376651784	1.64107770093646	4	0.8695878624909189	5578.59860546495	#ff2525
PTR64-0322	9.34669880524582	27.7246338759196	4	0.1	0.0	#ffffff
NTH91-1116	-30.904087904053	15.1130121244201	0	1.0	9016.08959975384	#ff0000
PTR67-1116	1.5738671264645	14.477757672472	1	0.1	0.0	#ffffff
NTR7-0407	-27.6008622696791	15.9494752130393	0	0.6564895381424619	4033.88867307403	#ff6262
PTH3-7-0508	17.7154128917918	19.9967315314159	3	0.1	0.0	#ffffff
NTR73-1116	-22.712494301654	14.9870787618406	5	0.1	0.0	#ffffff
TTC61-1116	-18.8809554225589	-13.0785374630348	0	0.4186081500426634	2309.53094265925	#ffa5a5
NTR24-0407	-22.3863570118103	24.182730133511	0	0.1	0.0	#ffffff
PTR62-1116	-2.25323313274072	20.5391293070644	1	0.10028681311115865	2.07905464719774	#ffffff
PTC79-0407	-12.1474418719978	28.4134031048618	0	0.10048278739410808	3.49963560338657	#ffffff
PTS87-0205	30.2934248894402	24.7726093922156	3	0.1	0.0	#ffffff
TTC17-0407	-41.5885452299216	-25.0552544303334	2	0.10065655454856107	4.75924123485983	#ffffff
TTS1-95-0508	35.2313050310719	-38.3423793697556	9	0.1	0.0	#ffffff
TTR78-1116	18.8289029686827	-21.0523693901239	8	0.1	0.0	#ffffff
PTC142-0322	-20.9001845082539	30.4382049985805	0	0.921459967553078	5954.60980193273	#ff1717
PTR18-0407	-0.192345977906003	16.4835815458467	1	0.1	0.0	#ffffff
PTC129-0205	-27.7967895983729	-33.0401397603182	2	0.10100978976948677	7.31977734373134	#ffffff
TTC25-0205	20.0903367803766	-37.7992744049621	6	0.1	0.0	#ffffff
NTC85-0407	-29.7626937626414	-32.6967379075358	2	0.1	0.0	#ffffff
NTH117-0407	-28.6773318844212	-0.58243868392367	0	1.0	7209.30189860767	#ff0000
TTR126-0508	38.1750924374883	-16.8354761152148	4	0.1	0.0	#ffffff
PTH36-0508	24.2721643461518	18.6795396638872	3	0.1	0.0	#ffffff
TTR154-0407	18.4738614324404	-11.5193171616898	8	0.10046601919632199	3.37808607103963	#ffffff
TTC111-0322	8.45012416171022	-36.7823061320881	11	0.1	0.0	#ffffff
TTS126-0205	33.6334546378767	-10.619162868596	4	0.1	0.0	#ffffff
PTH16-0407	-3.91032279941214	46.8272383175525	1	0.1	0.0	#ffffff
PTS3-18-0508	11.3578172247869	27.1073534050819	4	0.1	0.0	#ffffff
TTH98-0322	3.25115952949471	1.10753960019855	6	0.1	0.0	#ffffff
PTH11-0508	32.2867091195971	26.7734848261438	3	0.1	0.0	#ffffff
PTH64-0407	-7.44049733342391	44.1982297363913	1	0.10070783396059234	5.13095611030082	#ffffff
TTS1-70-0508	33.4017391474903	2.1316480479301	4	0.1	0.0	#ffffff
PTH137-0205	32.8615191160692	25.5836915965675	3	0.1	0.0	#ffffff
TTH96-1116	9.87119826843514	-21.4768279693786	0	0.1	0.0	#ffffff
PTH60-1116	6.55002011775558	36.4038511558707	1	0.1	0.0	#ffffff
TTH121-0407	-29.1685970926396	15.8193498179182	0	0.3823088820956122	2046.4043324066	#ffb0b0
TTH166-0508	23.3069857835187	-3.93890511784296	4	0.1	0.0	#ffffff
TTR150-1116	10.6527872956601	-33.7566495955442	0	0.10034926757651907	2.53177539598531	#ffffff
TTC184-0322	13.2211441804932	-32.4272772580797	11	0.1	0.0	#ffffff
TTS2-8-0508	25.9138099143203	-39.6325422338306	9	0.1003249346221672	2.35539035688799	#ffffff
NTH165-0407	-14.8889365213753	32.3060989914772	0	0.1	0.0	#ffffff
TTC2-93-0508	-5.11832213274617	-39.4892593397288	7	0.23919369453110717	1008.98908110042	#ffd8d8
TTR106-0407	23.3786183643595	-12.0398269757828	8	0.10098144803316722	7.11433339325507	#ffffff
TTH141-0508	9.77870084343829	3.96583115537342	6	0.1	0.0	#ffffff
NTC37-0407	2.61032872440553	-12.3585180690061	5	0.3221810159426213	1610.54866651164	#ffc1c1
TTH73-0322	-28.2435263323152	10.751283888737	0	0.1	0.0	#ffffff
PTS3-25-0508	13.1264679579267	23.3850832159382	4	0.1	0.0	#ffffff
NTC2-34-0508	1.78875036124098	-24.2853535418324	7	0.1	0.0	#ffffff
TTH55-1116	21.4841377614171	-36.3597519109209	9	0.10022437501997776	1.62645259177782	#ffffff
TTR205-0407	-26.7707623988211	16.4172678443866	0	0.2190354971757199	862.866075350992	#ffdede
PTR61-0407	3.08317707983064	16.7763058776193	1	0.1	0.0	#ffffff
TTC53-0407	-33.4052344172195	-5.51669613548062	0	0.18508225482402701	616.7453662469	#ffe7e7
NTC2-96-0508	1.05281178137326	-27.6165584902728	7	0.5047226420696023	2933.75880350012	#ff8d8d
PTR105-0322	0.281425211251868	27.8494028763714	1	0.1	0.0	#ffffff
PTR53-0322	-9.47865136511689	37.9692421965038	1	0.1	0.0	#ffffff
TTC19-0407	-26.7037087523599	-10.2359307456816	0	0.3241521237969517	1624.83685901483	#ffc0c0
TTC94-0508	1.86536987017755	-6.88520361190694	5	0.3443618910438269	1771.333685271	#ffbaba
TTH66-0407	-36.2253293000224	1.57044862211192	0	1.0	10538.7086280625	#ff0000
JTC-71-0508	3.19192817690548	-11.4779102354011	5	0.5566367696584819	3310.07461341152	#ff7e7e
TTH101-0407	-30.0076694014393	-4.42178329905047	2	0.32737491005632247	1648.19823438014	#ffbfbf
PTC2-42-0508	33.0755770477448	16.1441749760302	3	0.1	0.0	#ffffff
TTR109-1116	34.3238357173309	-37.9331449144496	9	0.10033354104508041	2.41777670833892	#ffffff
NTC18-0508	-5.65590051623136	-20.4356324471122	7	1.0	7237.33436422102	#ff0000
TTR162-0508	24.0638902710426	3.27800379380375	4	0.1	0.0	#ffffff
TTS41-0205	32.5139245600572	1.15005890055826	4	0.1	0.0	#ffffff
PTH22-0205	7.52636425405595	37.8642605027303	1	0.10158005797425432	11.4535449964076	#ffffff
TTH175-0508	-2.78823405772154	-2.19013157453343	6	0.1	0.0	#ffffff
NTR39-1116	-34.1600167020516	22.8276941325705	5	0.1	0.0	#ffffff
PTC4-0322	-35.918420712828	-7.55654007169511	0	1.0	7026.64860765236	#ff0000
TTS45-1202	46.9412253840247	11.3052078701424	10	0.1	0.0	#ffffff
PTR21-1116	12.9919663314486	26.5901776444403	3	0.10032703292667895	2.37060057419217	#ffffff
NTR52-1116	22.1583177931435	-21.0345879991992	8	0.1	0.0	#ffffff
TTR19-1116	19.7183872214683	-23.9541494908076	8	0.10126210631220196	9.14877281251487	#ffffff
TTR98-1116	27.0680110592976	-38.4427089477709	9	0.10891720532936215	64.6391551109101	#fffdfd
JTS-83-0508	24.6120230164858	22.103397908587	3	0.1	0.0	#ffffff
TTR128-0508	39.6355924445178	-12.1564929515893	4	0.1004059571963624	2.9427078568725	#ffffff
TTC65-0407	-31.4533216419765	1.06240891326987	0	1.0	9129.1234661336	#ff0000
PTC171-0322	16.4737365556076	33.3439263458959	1	0.208273014984379	784.850853086927	#ffe1e1
NTH110-0407	-17.201740147984	4.75905917781513	0	0.7430183222035539	4661.11965945342	#ff4949
TTC124-0407	-6.26530645589691	-22.7176736485805	7	0.10039727069983487	2.87974106675437	#ffffff
TTC177-0407	-31.8792657403116	-25.91105288364	2	0.1008360668500692	6.06049236376372	#ffffff
PTC113-1116	-34.0650263955789	-14.1651648787511	0	1.0	8547.21910035523	#ff0000
NTC39-0407	-9.30528873234093	-22.2465122056605	7	0.9017705467056524	5811.88486949117	#ff1c1c
TTC75-1116	30.7791681216658	-39.0480348330996	9	0.1002419080698467	1.75354639394855	#ffffff
PTC74-0407	-17.3701077241435	-17.2301280490729	2	0.317352309799821	1575.54627800302	#ffc2c2
PTS50-0205	35.0787232703716	24.2755369892241	3	0.1	0.0	#ffffff
JTS-54-0508	32.8123755035425	-8.33403280131541	4	0.1	0.0	#ffffff
TTR133-0407	20.795571363217	-15.5719000598718	8	0.1	0.0	#ffffff
TTC16-0205	34.6037789388852	-36.6746515295617	9	0.1	0.0	#ffffff
NTC155-1116	-25.8649238765895	-9.65956518079008	0	0.3347284589124771	1701.50273591085	#ffbdbd
PTC108-0322	-29.6650221793404	0.671906216907912	0	0.432954661188934	2413.52612108479	#ffa1a1
NTH2-55-0508	-22.868841088121	-27.1803916134574	2	0.10046693304740753	3.38471040679105	#ffffff
JTH-59-0508	-11.5807749125569	-17.8307532813764	2	0.1	0.0	#ffffff
NTH168-0322	-15.1980712754715	7.41891215699905	0	0.5466378739473566	3237.59448685426	#ff8181
PTC13-0322	-19.0457042771346	3.57978104116134	5	0.37439793198305393	1989.05933332751	#ffb2b2
NTR10-0407	2.35178591713774	23.6686940133333	1	0.10069505827351433	5.03834754201264	#ffffff
NTR63-0407	-38.932731255631	12.6890658575499	0	1.0	8301.10160375842	#ff0000
TTR199-0407	-15.5259771240018	23.7696807438057	0	0.1	0.0	#ffffff
TTH146-0508	10.1336367766402	9.85457666055161	6	0.1	0.0	#ffffff
PTC192-1116	-42.7969242257861	-25.9405854879123	2	0.1	0.0	#ffffff
JTC-58-0508	-3.02741601573904	-28.0946159745087	7	0.1	0.0	#ffffff
NTH111-0322	-44.9112326356109	-11.7649007382384	2	0.1	0.0	#ffffff
PTC179-1116	-37.8046004954143	-19.9337623163149	2	0.26793878752964384	1217.35688876902	#ffd0d0
PTH75-0407	-8.66230576153827	43.9401045022354	1	0.10027929652536448	2.02456832136938	#ffffff
NTH98-0322	3.30786200705597	38.0215265574612	1	0.1	0.0	#ffffff
TTH87-0322	4.50588960308665	11.2462673239085	0	0.10048267843074407	3.49884574832233	#ffffff
PTR32-0407	-0.647884074162586	14.1600876955578	1	0.10073312627825078	5.31429539473506	#ffffff
TTC12-0407	-17.8840470842501	-28.5535872357006	2	0.20619686705262164	769.801244690878	#ffe1e1
NTH176-0407	-11.1146954668282	-7.23239332950315	6	1.0	7398.12392368271	#ff0000
NTR92-0407	-24.2276785588286	13.5703875912929	0	1.0	10308.6792571418	#ff0000
NTH15-0508	1.39609119545635	-1.80861672709553	6	0.1	0.0	#ffffff
PTH10-0322	6.22287935538725	44.4425363238359	1	0.1	0.0	#ffffff
TTR125-0322	27.3875776297274	-27.1465687676848	8	0.1	0.0	#ffffff
TTR154-0322	20.550038394009	-12.6663199228754	8	0.1	0.0	#ffffff
TTC45-0205	-0.341286047303974	-25.6735422302461	7	0.1747969404414348	542.18904426206	#ffeaea
TTH95-0407	-41.4951333076962	-6.57483212823388	2	0.10028351338741481	2.05513556638451	#ffffff
TTC116-0322	-16.002461464647	-4.58804811618196	0	0.6357965926072879	3883.88937769553	#ff6868
PTH126-0205	28.3069832615577	24.6665600791587	3	0.1	0.0	#ffffff
TTH167-0407	-14.7645236317207	24.0746767152992	0	0.10168807288484581	12.2365248989814	#ffffff
NTC125-0322	-37.7011870081794	11.0551509157275	5	0.48188762959902964	2768.23206518619	#ff9393
PTC116-0407	1.77563509754878	34.0013924090685	1	0.10101090248964086	7.32784324419885	#ffffff
TTH172-0322	-7.52157126542707	27.6372216927322	0	0.1	0.0	#ffffff
NTC14-0508	5.72215014618159	-10.0657393952252	5	0.4436378335858714	2490.96644146952	#ff9e9e
PTC25-0205	-5.54914321780473	-12.3550491682711	5	0.4837257143145107	2781.55599781335	#ff9393
PTR28-1116	2.81439102720623	25.7797699851784	1	0.1	0.0	#ffffff
PTR98-0407	8.01145631077993	38.8340946061982	1	0.1	0.0	#ffffff
NTH2-75-0508	-2.85741759534579	-17.4692423611126	6	0.48008844912386395	2755.1901421272	#ff9494
TTC146-1116	13.6688522716571	-40.108721317657	9	0.1001850409196031	1.34132704836415	#ffffff
NTC180-0322	1.99854604518585	-11.7832256932551	5	0.1706433722449479	512.080604566003	#ffebeb
TTH13-0407	-29.1390377959991	14.5983831727977	0	0.20103854640126456	732.409542203443	#ffe3e3
TTR113-0407	17.435765353995	-14.4258570584177	8	0.10051399893754036	3.72588224935386	#ffffff
NTC97-0322	-1.14811347087859	-4.82795015089832	5	0.8134902927268987	5171.95780496866	#ff3535
PTS30-0205	30.7159106674136	24.9148180998154	3	0.1	0.0	#ffffff
PTC172-1116	-37.9841257745861	-19.8766239569525	2	0.1	0.0	#ffffff
TTR48-0322	16.1808576982131	-15.8861022446578	8	0.1	0.0	#ffffff
TTR32-1116	31.6810747218507	-38.3264408069675	9	0.1	0.0	#ffffff
TTC182-0322	-30.2165615728311	-10.7097395952356	0	1.0	6740.5011134764	#ff0000
TTC2-57-0508	-3.48377821598091	-29.2659031950784	7	1.0	6920.48807244861	#ff0000
NTC2-43-0508	7.31140869377332	-6.95001099947098	5	0.1	0.0	#ffffff
NTR32-1116	-44.2811015983403	-12.6893794878657	2	0.10062885193016986	4.55843013081685	#ffffff
TTC148-0322	8.46039551358257	-32.9485183219543	11	0.1	0.0	#ffffff
TTC2-91-0508	-3.2118371450427	-37.0620102971011	7	0.1	0.0	#ffffff
PTR20-0508	21.6341479354048	19.6994154469078	3	0.1	0.0	#ffffff
PTS125-0205	36.9144764215351	23.8502583300271	3	0.1	0.0	#ffffff
PTH139-0205	21.7593020501701	21.6420202728541	3	0.1	0.0	#ffffff
NTC107-0407	-42.9829286577217	15.2501075305835	5	0.4506125568638961	2541.52490717395	#ff9c9c
TTC36-0205	7.16088563956415	-10.3127350904897	5	0.5649546434430294	3370.3693261487	#ff7c7c
TTH158-0322	-10.9580056924041	20.6650681469556	0	0.3113441073801152	1531.99394139075	#ffc4c4
NTH2-46-0508	13.9759698900636	1.90316957013341	3	0.1	0.0	#ffffff
PTC42-0407	-36.5313202905692	-25.1749301530409	2	0.10104592091662051	7.58168527762439	#ffffff
NTC176-1116	-38.7775034510064	18.2140587159798	5	0.43198718986408047	2406.51310223833	#ffa1a1
PTH105-0322	1.97220943159921	45.9313932744268	1	0.1	0.0	#ffffff
NTC73-0407	-16.6851893335303	-29.7133551546872	2	0.33601363518989424	1710.81873859022	#ffbdbd
PTS3-79-0508	25.0420049151816	20.2008757486667	3	0.1	0.0	#ffffff
NTC134-0322	-38.8256024116756	11.3028576892481	5	0.5450988413366695	3226.43832705211	#ff8181
NTH131-0322	-30.9274902392459	-0.244098676374026	0	0.8873796373008038	5707.56785638572	#ff2020
TTR77-0322	24.5348840503918	-40.2253331808689	6	0.1	0.0	#ffffff
PTS34-1202	43.8308451616306	11.5405652894006	10	0.1	0.0	#ffffff
JTC-92-0508	-23.1991704745234	-28.3801219341129	2	0.1009911418288101	7.18460190643039	#ffffff
NTH190-0322	5.63387301397184	12.1038027340434	0	0.1	0.0	#ffffff
PTR52-0407	-3.66798128839728	21.7553964673895	1	0.1003621396324158	2.62508252383229	#ffffff
NTC178-0322	-8.18413173007885	3.67079188268487	5	0.3158913549067286	1564.95608898565	#ffc2c2
PTH71-0407	-6.1495869245777	41.6752537646586	1	0.1	0.0	#ffffff
PTH30-0322	0.322696587058471	42.5337048096262	1	0.1	0.0	#ffffff
NTC105-0322	-8.31958096695716	4.41709312963345	5	0.3988803867971805	2166.52807333906	#ffabab
TTR68-0322	27.1053599882916	-23.7785410062976	8	0.1	0.0	#ffffff
TTC33-0407	-31.2178175822382	-4.76954882269905	0	1.0	6614.00526760843	#ff0000
PTH9-1116	-22.5754669015911	-23.6255138405836	2	0.1006872950851766	4.98207364042759	#ffffff
TTR186-0407	-21.0974287944399	12.0036514132191	0	0.10121482225817496	8.80601954065068	#ffffff
PTR7-0322	0.202933598768257	18.3778587192987	1	0.1	0.0	#ffffff
TTH80-0322	-23.3144779976127	24.4808459715106	0	0.1	0.0	#ffffff
JTC-49-0508	-1.54130577568693	-42.4467326866697	7	0.15937037105605287	430.364725487262	#ffefef
NTC100-0407	-39.6960412667412	-28.93103782134	2	0.10186660423716849	13.530665310546	#ffffff
NTC3-0322	-9.25464393751602	-21.4546838990752	7	0.35478135407112854	1846.86242571353	#ffb7b7
JTH-68-0508	-2.89241576904877	-0.00202671561256629	6	0.30853177327958903	1511.60785702539	#ffc4c4
NTH172-0407	12.7431538271226	24.3732468888275	3	0.1	0.0	#ffffff
TTR66-1116	29.8520818476419	-22.8962313667378	8	0.1	0.0	#ffffff
JTH-61-0508	6.15302545328531	0.627810859457394	6	0.8665926815690979	5556.88709865986	#ff2626
TTR119-0508	34.9607222309287	-2.80874243479346	4	0.1	0.0	#ffffff
TTS119-0205	-17.2697450673784	15.2623171567895	0	0.10958075599023445	69.4491098565793	#fffdfd
PTR57-0322	1.82869185080385	14.4704216439991	1	0.1	0.0	#ffffff
PTH3-33-0508	28.0596363747757	29.8137480327811	3	0.1	0.0	#ffffff
PTH3-86-0508	20.3025024581994	19.0234877486582	3	0.1	0.0	#ffffff
PTH44-1116	8.10476273307656	43.315067804655	1	0.1003237378010698	2.34671482439808	#ffffff
TTC79-1116	10.1614600242526	-34.0581217734381	11	0.1004034634676831	2.92463128366905	#ffffff
PTC95-0407	-38.1320515312598	-10.0623004918483	2	0.10069801721034477	5.05979632217207	#ffffff
PTC2-62-0508	-27.9495941676258	-32.2805450189126	2	0.10043508744233418	3.15386756647212	#ffffff
PTR74-1116	1.08862743953681	17.3272510419585	1	0.1	0.0	#ffffff
JTC-78-0508	-14.4849712174616	-29.3017278013103	2	0.3284067033294487	1655.67751101005	#ffbfbf
TTR142-0508	39.6102039965265	-6.17206871025674	4	0.1	0.0	#ffffff
NTC187-0322	-46.1253758013683	6.711997093472	5	0.3025595829685362	1468.31656545931	#ffc6c6
TTC137-1116	11.5927356090051	-41.1482352166731	11	0.1	0.0	#ffffff
NTH75-1116	-31.5457692640448	21.5118697622682	5	0.5788999440911883	3471.45620464599	#ff7878
PTH134-0322	-38.3905034439981	-2.74452573223535	0	1.0	8864.71771730007	#ff0000
NTR17-0407	-39.0322754823919	6.16597792579185	0	0.23075301694571534	947.804186558763	#ffdada
TTS36-1202	45.4342549251576	12.4648944579276	10	0.1	0.0	#ffffff
TTC2-77-0508	-5.48357882542949	-35.8779948756481	7	0.2638778848913057	1187.92016438795	#ffd1d1
JTH-39-0508	2.07572606054651	7.22250429741017	6	0.1	0.0	#ffffff
PTH23-0322	25.6706036478323	31.146439851072	3	0.10343625688423241	24.9087840345513	#ffffff
TTR6-1116	25.7663529015858	-26.963421308395	8	0.10026432257834192	1.91602497752295	#ffffff
NTC141-0322	-38.8713909332752	8.34126814911414	5	0.21421428329405146	827.917996843268	#ffdfdf
TTC2-18-0508	-2.77488686779462	-44.3739649315971	7	0.6161666331306227	3741.59546961931	#ff6d6d
PTH51-1116	-8.08842518797225	42.7318575227692	1	0.10034028209960733	2.46664135293125	#ffffff
TTC9-0508	-3.25791819948949	-40.0635289650265	7	0.1	0.0	#ffffff
PTH3-40-0508	19.0939093792266	12.3814760584285	3	0.32241120615472396	1612.21727234447	#ffc0c0
TTR85-1116	25.6615412911203	-7.69108419143667	0	0.1	0.0	#ffffff
TTH185-0322	-11.8369315252056	22.5885626867368	0	0.8636949264104846	5535.88181300671	#ff2727
TTC3-1116	-9.48383926510528	-27.4736249656303	0	0.10057759848210913	4.18690346334648	#ffffff
TTC130-0205	-1.12926866274436	-44.9866395378855	7	0.1	0.0	#ffffff
TTH82-0407	-31.5097107540654	13.5918272356789	0	0.18705017379194872	631.010443108407	#ffe7e7
TTC183-0407	-10.6734642587295	-15.7154503613884	2	0.9702673983819894	6308.40574756682	#ff0909
PTC2-1116	-41.7986109321246	-26.0254676862885	2	0.10042370508820041	3.07135900833035	#ffffff
TTH140-0205	13.8561686576536	5.55772573926278	6	0.1	0.0	#ffffff
PTS3-72-0508	13.2387920844937	28.4795874054073	4	0.1	0.0	#ffffff
NTC149-1116	-33.659474464745	-10.9033908087151	0	1.0	8651.04736996423	#ff0000
TTC175-0322	13.0158340604118	-32.1004811769982	11	0.1	0.0	#ffffff
PTC15-0407	-15.6290798736842	-17.3235695349888	2	1.0	8710.35901283308	#ff0000
JTS-67-0508	31.7606459970345	1.06774100590027	4	0.1	0.0	#ffffff
TTR120-0407	-30.3672971140868	17.7707857689602	0	0.10121338889806544	8.79562938106283	#ffffff
TTC2-64-0508	-0.933594005891252	-37.8750760460412	7	0.20654315802470408	772.311443237528	#ffe1e1
TTS4-1202	49.4876391312894	11.34276142362	10	0.10152332962062363	11.0423317615338	#ffffff
TTH2-7-0508	-22.0776887344894	-27.0123522766321	2	0.1	0.0	#ffffff
NTC99-1116	-22.887735420947	-10.2166981788843	0	0.27665615339437605	1280.54744494401	#ffcdcd
NTH156-0407	-20.0728860097469	9.31842604980765	0	0.10039409826687191	2.85674469302556	#ffffff
TTS29-1202	48.0018871623326	9.5290412483377	10	0.1	0.0	#ffffff
PTC61-0407	-19.3631165849291	31.2187662198079	0	0.29576229202375925	1419.04427358254	#ffc8c8
PTR94-1116	0.712729351082244	20.7276248331401	1	0.10028287759840915	2.05052685068969	#ffffff
TTH160-0407	-42.867468690357	-8.16672434779977	2	0.10240020194854073	17.3986154090645	#ffffff
PTC30-0508	-20.9177595318284	-27.9308171871856	2	0.1	0.0	#ffffff
NTH28-0508	2.83015020750271	3.79038613679036	6	0.1	0.0	#ffffff
TTS1-63-0508	38.7830767831071	-7.30085945930177	4	0.1	0.0	#ffffff
TTH114-0407	-18.1480844248541	20.7219749871074	0	0.1	0.0	#ffffff
TTH159-0508	22.223062794529	1.76055719371212	4	0.1	0.0	#ffffff
PTC136-0205	-5.22512605326163	-10.5111912607321	5	0.7639849571008716	4813.10287787489	#ff4343
TTC104-0407	-26.9503717450697	-34.8153898343861	2	0.1	0.0	#ffffff
NTR83-0407	-36.0750547536587	-7.35577518546964	2	0.10091543476987927	6.6358155833089	#ffffff
TTR145-0322	23.2015390244361	-14.441895251403	8	0.1005515664633595	3.99820222392715	#ffffff
PTC9-0205	-12.4648721048621	-18.9002618129945	2	0.4141707626237805	2277.36515045618	#ffa6a6
NTH177-0322	-16.8330663292368	16.143687610522	0	1.0	6815.83756890957	#ff0000
TTS54-0205	9.15102053511452	-4.11021196351105	6	0.5975107633408938	3606.36255565954	#ff7373
TTH162-0508	-6.82634483629334	-15.3128158853304	2	0.1850889953810922	616.794227285485	#ffe7e7
TTH86-0407	-41.5396752083163	11.1305837741455	0	0.9160414135361991	5915.33171640737	#ff1818
TTC129-0322	-24.9527140088934	-0.326388535731472	0	0.551327010841104	3271.58516395723	#ff8080
TTH181-0322	-21.9241704689269	15.0810044897822	0	0.10050364601969933	3.65083588253151	#ffffff
PTS3-45-0508	25.1144998174277	15.8928295809368	3	0.21507327174808566	834.144643630908	#ffdfdf
TTR138-0322	30.4766425569727	-37.5549127717947	9	0.1	0.0	#ffffff
NTC2-14-0508	-20.3491064246417	-30.3902942777456	2	0.1	0.0	#ffffff
JTH-75-0508	18.3381934747489	-3.34770978342691	4	0.1	0.0	#ffffff
NTH2-39-0508	-22.1181392599855	-22.0729972370093	2	0.16208575126160799	450.048009185354	#ffeeee
NTC9-0407	-30.0147025200903	-24.3192035537606	2	0.19824933607489825	712.191077755923	#ffe4e4
TTR141-0322	26.5081762637094	-20.2836989133221	8	0.1	0.0	#ffffff
NTR76-0407	-14.1307085579297	24.2539159525581	0	0.45007978737406407	2537.66296069861	#ff9c9c
TTC59-1116	7.02027695592206	-37.58812170131	11	0.10132904740846037	9.63401631028361	#ffffff
NTC142-1116	-24.6796370364631	14.1529224205577	5	0.4202613724482944	2321.51484294677	#ffa5a5
JTS-70-0508	37.4038614235015	-7.42901095825906	4	0.1	0.0	#ffffff
PTH35-0205	24.209004892235	13.8903737119339	3	0.1	0.0	#ffffff
PTC103-0407	-19.8980902538376	-3.42875974761919	0	0.2893838132498314	1372.80787287054	#ffcaca
TTC11-0322	-42.0714783290817	6.07141530470162	5	0.8443059204263208	5395.33453177164	#ff2d2d
NTH21-0508	11.6815983838352	24.6574134291861	4	0.8023010489372633	5090.84906762575	#ff3939
TTS1-56-0508	39.4180898972806	-14.1901518771911	4	0.1	0.0	#ffffff
PTC2-26-0508	14.0099173914146	14.765454768102	3	0.23582284102118983	984.554393904618	#ffd9d9
TTR39-1116	19.2241978537024	-9.93940700240905	8	0.10029252281308372	2.1204432095039	#ffffff
PTR15-1116	-3.5970177799571	22.7102916304842	1	0.1	0.0	#ffffff
PTC115-0322	-41.8899254612865	-23.0690833787116	2	0.2835214388300085	1330.31261617914	#ffcccc
PTH161-0322	1.31051027813327	41.0562294063341	1	0.1	0.0	#ffffff
TTH14-0322	-17.84427962889	-3.93458985397759	0	0.2460216578939168	1058.48371160388	#ffd6d6
NTH103-0407	-35.3451868819096	-1.01297797576047	0	0.20465421890647767	758.618876547821	#ffe2e2
NTC26-0407	-40.983120889587	-11.0029563582572	2	0.10075543784729815	5.47602778948794	#ffffff
TTC7-0407	-28.1768201977431	-3.2482449063062	0	1.0	7018.25888312112	#ff0000
PTH7-0322	-42.9807189575922	-13.4985712683028	2	0.1	0.0	#ffffff
TTR115-0508	37.3985131698729	-8.59547635109501	4	0.1	0.0	#ffffff
PTC98-0205	33.4870589275347	17.9313811708872	3	0.1	0.0	#ffffff
PTC106-1116	-28.9662879584908	-0.265174700205567	0	1.0	7021.03954658484	#ff0000
PTR37-0322	4.57077973575272	27.2960370869755	1	0.1	0.0	#ffffff
NTH184-0322	-2.0760970084074	27.2772036544479	1	0.1	0.0	#ffffff
PTC41-0205	-31.0778040754627	-20.812390126602	2	0.2057521528832745	766.577594779196	#ffe2e2
PTH91-0407	-7.4796442139889	44.3140990577581	1	0.10032865398420686	2.38235131729162	#ffffff
TTC77-0322	-35.3347327528137	18.7906807904703	5	0.4477454938628298	2520.74210323554	#ff9d9d
NTR59-1116	-17.741712804751	14.2579948551004	0	0.3808830202719209	2036.06852649162	#ffb0b0
NTH192-0407	30.8585652811254	-39.8485051433185	9	0.10056588721022695	4.10201064191001	#ffffff
TTH1-51-0508	-8.44126909334836	-17.3402913686617	2	0.43454249372902554	2425.03602245615	#ffa1a1
TTH155-0508	6.90626138250406	4.31187729605494	6	0.9176200039158677	5926.77462308487	#ff1818
JTS-63-0508	32.5661430553271	0.97392447023962	4	0.1	0.0	#ffffff
NTH124-0322	-15.1797445044086	4.86610790978658	0	0.2226144827400353	888.809472916341	#ffdddd
